noise_level,y_true,y_pred,y_prob,CNN,hidden_units,hidden_func_name,latent_func_name,hidden_dropout,retrain_encoder,deep_dense_layers
0.040949150623804255,0,0,0.278265118598938,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.6952332258224487,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.8095868825912476,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.7451075911521912,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.010653425939381123,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.6078416109085083,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,0,0.43892890214920044,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.030790740624070168,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.035618241876363754,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.004144944250583649,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,1,0.6917223334312439,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9774328470230103,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.09828552603721619,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.021346455439925194,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.8468795418739319,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.990723192691803,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.0018082838505506516,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,0,0.27289101481437683,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.7518273591995239,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,0,0.4419706463813782,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9978265166282654,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.19397608935832977,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,0,0.02092546969652176,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.80172199010849,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9907156229019165,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.016729267314076424,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,0,0.20219168066978455,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.884792149066925,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.006172441877424717,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.8674477934837341,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.04045362025499344,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,0,0.14798252284526825,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9037888050079346,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9653401374816895,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.06247800961136818,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.00511166313663125,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.3345259428024292,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.7719706296920776,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9971020817756653,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,0,0.04303034767508507,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.42228400707244873,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.8866654634475708,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.1363891065120697,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9045918583869934,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,1,0.692944347858429,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.0014702393673360348,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.5010554194450378,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9557445049285889,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,1,0.5732815861701965,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.39055168628692627,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.0018085112096741796,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.8836930394172668,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.1893720179796219,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.999932050704956,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.014287365600466728,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,1,0.7783413529396057,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.1406552493572235,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.22924888134002686,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.47205594182014465,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.5492233633995056,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.854137122631073,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.821409285068512,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.8815942406654358,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.8931616544723511,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.977453887462616,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9610956311225891,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,1,0.8470101356506348,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,1,0.5148521661758423,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.021450629457831383,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.6147254705429077,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.24892932176589966,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.0014673657715320587,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.8734286427497864,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,1,0.6220599412918091,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.01513852458447218,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.0015021193539723754,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9918947815895081,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.00034090314875356853,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9831543564796448,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.12801116704940796,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.002956487238407135,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9711822271347046,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,0,0.4793229401111603,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.5589030385017395,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,0,0.4555097222328186,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9170181751251221,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.7938522100448608,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.5855476260185242,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.837336540222168,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.19016993045806885,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.03487340733408928,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.4031965434551239,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.008056284859776497,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.18999570608139038,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,1,0.6514495611190796,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.3734588921070099,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.3921658396720886,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.7718052268028259,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.6163772940635681,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9765452742576599,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.09689076989889145,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.1548369824886322,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.025069937109947205,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.02664087526500225,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.9987691044807434,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.19152505695819855,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.8785186409950256,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.42514175176620483,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.09873197972774506,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.941760778427124,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.5838603973388672,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.2717157304286957,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.6203670501708984,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,1,0.5373175144195557,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,1,0.6329258680343628,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,0,0,0.002136785304173827,vgg19,1024,relu,tanh,0.0,True,False
0.040949150623804255,1,1,0.836607813835144,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.07539354264736176,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8482845425605774,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.009389782324433327,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.6318067312240601,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7966552972793579,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.007913727313280106,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0011334383161738515,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.2280179113149643,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.010782827623188496,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9459684491157532,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.01894480176270008,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.6679317951202393,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9407044649124146,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9997590184211731,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9953975081443787,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9248477816581726,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9762345552444458,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.002796006156131625,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7847011685371399,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.09318746626377106,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7755322456359863,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.057714905589818954,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.5198809504508972,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.4091147482395172,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.6086174845695496,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.573011040687561,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.3854309618473053,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9442489743232727,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9280716776847839,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0898699015378952,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8624723553657532,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.005174628924578428,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.704423189163208,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.313699871301651,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.013038886711001396,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.9733505845069885,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.14378254115581512,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0008737347670830786,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.8103287220001221,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9192569851875305,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.00011892170005012304,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.41171151399612427,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.5630510449409485,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9791178703308105,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9543914198875427,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8999031186103821,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7379420399665833,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7887616753578186,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.250442236661911,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9997920393943787,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.39395368099212646,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.041647110134363174,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.11431325972080231,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.1641121506690979,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.6049296855926514,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.006487347185611725,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.6623659729957581,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0675734281539917,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.4943930208683014,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9377819895744324,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.023149892687797546,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.5824722647666931,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8835170269012451,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.7559610605239868,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8998904824256897,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.34877774119377136,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.12691709399223328,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0014257669681683183,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.034420669078826904,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.14062687754631042,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0644165650010109,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9864388704299927,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0195563193410635,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9048810005187988,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.5999950766563416,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8852184414863586,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.14497923851013184,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.5877969861030579,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9415474534034729,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.5229147672653198,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9413461685180664,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9992665648460388,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8551161885261536,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.001749353832565248,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.00249777315184474,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9988107681274414,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.07959610968828201,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.805730938911438,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.15178129076957703,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8037667274475098,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8758698105812073,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.0010368041694164276,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.1027824729681015,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9661689400672913,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.6155133843421936,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.15570689737796783,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.013377686031162739,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.954499363899231,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.3462403416633606,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7615293264389038,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.6574240326881409,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.14261098206043243,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.02143656089901924,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.26205673813819885,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.10400842130184174,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9874345660209656,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.4491465091705322,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.49428656697273254,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.5436700582504272,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.18558350205421448,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7718815207481384,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.7296921610832214,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.7724387049674988,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9907141923904419,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.00983427558094263,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8638936877250671,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.4342706501483917,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8839101791381836,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8702101111412048,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.03551556542515755,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.5097980499267578,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.028754400089383125,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7179136276245117,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.23239944875240326,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.12091279774904251,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9405971169471741,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.3095719814300537,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.08075552433729172,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0008480172837153077,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.508333146572113,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0018934060353785753,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.825934648513794,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.3252488970756531,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.5529839992523193,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7659726738929749,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9955266118049622,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8965445756912231,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7343048453330994,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8618374466896057,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.13943877816200256,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8480700850486755,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7502002716064453,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8517687320709229,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0009693547617644072,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.41336095333099365,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.29333803057670593,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.033369239419698715,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.10654976963996887,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.41168412566185,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.5395911931991577,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.894077718257904,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9301427602767944,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7836498618125916,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9329315423965454,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.5842645168304443,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.013654651120305061,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.879968523979187,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.724754810333252,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.2000279277563095,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.03569832444190979,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.12194155156612396,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.851038932800293,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.03235235437750816,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9959315657615662,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.1790013313293457,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.5469779968261719,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.35856392979621887,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.2509019374847412,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9387866854667664,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.8029391765594482,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.01107088103890419,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9165476560592651,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.4618229568004608,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.7912014126777649,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.6078091859817505,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.0006077910657040775,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9063301086425781,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.131326362490654,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.901774525642395,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.3719673156738281,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.004778341390192509,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,0,0.30225181579589844,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.006019774824380875,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.6776667833328247,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9341645240783691,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.5315786600112915,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,1,1,0.9896195530891418,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.3884143829345703,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,1,0.6864914298057556,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.03339606150984764,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.2038538157939911,vgg19,1024,relu,tanh,0.0,True,False
0.05179474679231213,0,0,0.31110402941703796,vgg19,1024,relu,tanh,0.0,True,False
